सटीक	s a t: ii k
मंजूरी	m a n j uu r ii
पक्षधर	p a k shh dh a r 
शक्तिहीनता	sh a k t i h ii n t aa 
हैरानी	h ai r aa n ii
सदस्यीय	s a d a s y ii y
सम्राट	s a m r aa t:
कॉलिंग	k aa l i n g
राजाप्रदोषपुरम	r aa j aa p r a d oo sh p u r a m
कारखानें	k aa r kh aa n ei
अनुष्ठानों	a n u shh t:h aa n oo n
फाइल	ph a i l
रहो	r a h oo 
परछाई	p a r chh aa ii
काँटा	k aa n t: aa
प्रतिरोधी	p r a t i r oo dh i
एटवुड	ai t: v u d
वर्गीकृत	v a r g ii k rx i t
क्रियाशील	k r i y aa sh ii l
जलियांवाला	j a l i n y aa v aa l aa
बनानाः	b a n aa n aa
स्वभावः	s v aa bh aa v 
धूल	dh uu l
पकडता	p a k a d: t aa 
मण्डलों	m a n d: a l oo n
पोस्ट	p oo s t:
क्लासेज़	k l aa s ei j 
साहित्यों	s aa h i t y oo n
आर्किटेक्ट	aa r k i t ei k t:
लंक	l a n k
ग्रंथियों	g r a n th i y oo n
ड्राफ्ट	d: r aa ph t
लंच	l a n ch
चलने	ch a l n ei
धूप	dh uu p
छोडना	chh oo d: n aa
चट्टानों	ch a t: t: aa n oo n
धर्मावलंबियों	dh a r m aa v l a m b i y oo n
बिना	b i n aa
काटी	k aa t: ii
काटे	k aa t: ei
सँभाला	s a m bh aa l aa
एसएअय्यर	a s a r ei y 
कान्तिकारी	k aa n t i k aa r ii
पहनाना	p a h n aa n aa
महफ़िल	m a h a ph i l
बलिया	b a l i y aa
बलवड़ी	b a l v aa d: ii
लिखवाया	l i kh v aa y aa
भूमी	bh uu m ii
हूवर	h oo v a r 
पारिस्थितिक	p aa r i s th i t i k 
होंगे	h oo n g ei
ताँबे	t aa n b ei
सीखो	s ii kh oo n
असहिष्णु	a s a h i shh n: u
जिसपर	j i s p a r 
सेवा	s ei v aa 
सीखी	s ii kh ii
जोरों	j oo r oo n
त्रिनिदाद	t r i n i d aa d
पर्चों	p a r ch oo n
एनटीआर	ei n t: ii aa r 
तरोताज़ा	t a r oo t aa j aa
षङ्यंत्र	sh a d: y a n t r 
स्वादहीन	s v aa d h ii n
नहलाना	n a h a l aa n aa
तबके	t a b k ei
दासनीदस	d aa s n ii d a s 
प्रख्यात	p r a kh y aa t 
सेवक	s ei v a k
प्रदर्शनियाँ	p r a d a r sh a n i y aa n
भाईदूज	bh aa i d uu j
चढ़े	ch a d:h ei
स्वाथ्य	s v aa s th y a
मस्जिद	m a s j i d
वैशविक	v ai sh v i k 
पैलेस	p ai l ei s
डेलर्म	d: ei l r a m
उद्यानों	u d y aa n oo n
लंका	l a n k aa
मिचौली	m i ch au l ii
पौष	p au shh
झिझक	jh i jh a k 
ड्रॉप	d: r aa p 
सूत्रीय	s uu t r ii y a
अच्ची	a ch ch ii
छपे	chh a p ei
काफका	k aa ph k aa 
रियासतों	r i y aa s a t oo n
जीने	j ii n ei
गर्दें	g a r d ei n
राष्ट्रभर	r aa shh t r a bh a r  
जाँच	j aa n ch 
बैशाखी	b ai s aa kh ii
गणेशजी	g a n: ei sh j ii
शुरु	sh u r u
यूरोप	y uu r oo p
पूर्णांनंदा	p uu r n: a n d a n 
चटाते	ch a d:h aa t ei
बेहतर	b ei h t a r 
सुनने	s u n a n ei
खसरा	kh a s r aa 
गजक	g a j a k
बाँधे	b aa n dh ei
सोचो	s oo ch oo
पावो	p aa v oo 
दित्ता	d i t t aa
संकल्प	s a n k a l p 
ढँका	d:h a n k aa
फ्रेंसिस	ph r ei n s i s
जुड़ने	j u d: n ei
ट्राइपोज़	t r aa i p oo j 
गुनी	g u n ii
इश़्क	i sh k
फ्राइडे	ph r aa ii d: ei
अयोध्यावासी	a y oo dh y aa v aa s ii
रसायनिक	r a s aa y a n i k 
ज्ञानार्जन	j nj~ aa n r a n a
शाहू	shh aa h uu
अधोरक्त	a dh oo r k t 
बेरहमपुर	b ei r a h a m h p u r
लोगों	l oo g oo n
यादों	y aa d oo n
पागलों	p aa g a l oo n
उपद्रव	u p a d r a v 
प्लास्टिक	p l aa s t: i k 
बाथरूम	b aa th r uu m
नीरुटीला	n ii r u t: ii l aa
वीडियो	v i d: ii y oo
भ्रषटाचार	bh rx i sh t: aa ch aa r 
शोधकर्ताओं	sh oo dh a k a r t aa oo n
जाता	j aa t aa
जाति	j aa t i
रुपों	r u p oo n
औपचारिक	au p ch aa r i k 
देनी	d ei n ii
जैसाकि	j ai s aa k i
रक्तवाहिकाओं	r a t k a v aa h i k a oo n
दोकर	d oo k a r 
दाताओं	d aa t aa oo n
कैवल्य	k ai v a l y a
पौधारोपण	p au dh aa r oo p a n:
निकला	n i k l aa
मसला	m a s a l aa
हँसता	h a n s t aa
साइटों	s ai t: oo n
शान्तिप्रिय	sh aa n t i p r i y 
मॉरिस	m a r i s
क्विज	k v i j 
ठप्प	th a p p
अध्यापकगण	a dh y aa p a k g a n:
आँकड़ों	aa n k n d oo n
कवियों	k a v i y oo n
विन्ध्य	v i n dh y a
एरोसॉल	ei r oo s au l
डॉबीसीरॉय	b a d ii s i r ei b 
आषाढ़	aa shh aa d:h 
प्यास	p y aa s 
सुखाये	s u kh aa y ei
क्वीन	k v ii n 
निम्न	n i m n a
लेटे	l ei t: ei
सुकुन	s u k u n 
उनको	u n k oo
भावविहल	bh aa v a v i h h a l
डगर	d: a g a r 
चावल	ch aa v a l
उनकी	u n k ii
उनके	u n k ei
गेटवे	g ei t: v ei 
कार्सन	k aa r s a n 
प्याज	p y aa j 
पतिसासु	p a t s i s aa s u
अजूबा	a j uu b aa
विघ्नेश्वर	v i gh n ei sh v a r 
चुराने	ch u r aa n ei
बालों	b aa l oo n
फिटनेस	ph i t n ei s
पैदाइशी	p ai d aa ii sh ii
मज्जा	m a j j aa
पाऊँगी	p aa uu n g ii
लोकतांत्रिक	l oo k t aa n t r i k
जलाई	j a l aa ii
टोकियों	t oo k i y oo n
जहांगीर	j a h aa n g i r ii
जलाए	j a l aa ei
पासकविच	p aa s a k v i ch
पुत्रश्रेष्ठी	p u t rx i shh sh r ei t
साथ	s aa th 
सात	s aa t 
विद्याथर्यीं	v i d y aa r th y ii n
शिकंजे	sh i k a n j ei
अछूतों	a chh uu t oo n
कोयला	k oo y l aa 
रंगे	r a n g ei
ग्रीटिंग	g r ii t: i n g
साफ	s aa ph 
फर्ग्युसन	ph a r g y uu s a n
प्रतिद्वंदी	p r a t i d v a n d ii
फरारों	ph a r aa r oo n
अनियमितताओं	a n i y a m i t t aa oo n 
साल	s aa l
सार	s aa r 
निर्वहन	n i r v a h a n
भूखे	bh uu kh ei
विशाखापट्टनम्	v i sh aa kh aa p a t: n a m
तालमेल	t aa l m ei l
साह	s aa h 
लिखा	l i kh aa
भगवत्	bh a g v a t
नकी	n a k ii
वैंकया	v ai n k a y y aa
जन्मजात	j a n m a j aa t 
यूरोपियन	y uu r oo p i y a n
शताब्दी	sh a t aa b d ii
सदा	s a d aa
रंगी	r a n g ii
प्रदत्त	p r a d a t t 
जनमानस	j a n m aa n a s
पावर	p aa v a r 
भगवती	bh a g v a t ii
हृदय	h rx i d a y
उद्यम	u d y a m
साग	s aa g 
छपाई	chh a p aa ii
गगन	g a g a n
अर्थात	a r th aa t 
एनजीस्वामी	a n ei j a s v aa m ii
सुरक्षित	s u r a k shh i t
पाकिस्तानी	p aa k i s t aa n ii
की	k ii
रजनी	r a j n ii
तात्या	t aa t y aa
हृदि	h rx i d i
रामनवमी	r aa m n a v m ii
कमजोर	k a m j oo r 
सामाजवादी	s aa m aa j v aa d ii
चैयरमैन	ch ai y a r m ai n
प्यारा	p y aa r aa
पैदावार	p ai d aa v aa r 
जलाना	j a l aa n a
दृष्टिकोण	d rx i shh t i k oo n:
चुकानी	ch u k aa n ii
सूफोक्लेस	s oo ph oo l s 
कोबंबिया	k oo b a n i b y aa
मॉनटेसरी	m a n t: ei s a r ii
होगी	h oo g ii
लघुकौमुदगी	l a gh u k au m u d ii
दौलत	d au l a t 
फॉरेनहाईट	ph a r ei n a h aa t ei
दियों	d i y oo n
गुजराल	g u j r aa l
द्बारा	d b aa r aa
धपी	dh a p ii
रमाबाई	r a m aa b aa ii
न्हें	n h ei n
बम्बई	b a m b a i
मे	m ei
छबिल	chh b i l
मॉ	m a
मै	m ai
बीतने	b ii t n ei
संधि	s a n dh i
मनौविज्ञान	m a n oo v i g y aa n 
सर्वे	s a r v ei
मीनाक्षी	m ii n aa k shh ii
टाली	t: aa l ii
कड़वा	k a d v aa 
चलाती	ch a l aa t ii
तंदुरी	t a n d u r ii
उड़ाकर	u d aa k a r 
लिएसंगीत	l i ei s a n g ii t
महकना	m a h a k n aa
क्रियाक्रम	k r i y aa k a r a m
अंशदान	a n sh d aa n
ठडंक	th a n d: a k 
ख़त	kh a t
जलधि	j a l a dh i
लाठियों	l aa t:h i y oo n
मॉडम	m aa d: a m
मुँह	m u n h 
भरते	bh a r t ei
इज़ाज़त	i j aa j a t 
निकले	n i k l ei
बाध्यता	b aa dh y a t aa
ज़िकोव	j i k oo v
डिसॉल्वड	d i s aa l v d: 
ईमानदार	ii m aa n d aa r 
रोचक	r oo ch a k
इचिछुक	i ch chh u k
सुप्रिम	s u p r i m
हरेक	h a r ei k
कुंडलग्राम	k u n d: a l g r aa m
पत्नी	p a t n ii
मॉडल	m aa d: a l
विघ्नहर्त्ता	v i gh n a h a r t aa 
पढ़ाओगे	p a d:h aa oo g ei
स्क्वैयर	s k v ai y r 
सिपाहीयों	s i p aa h i y oo n
बधेंज	b a dh ei n j 
कल्याणी	k a l y aa n: ii
ब्रह्मकुण्ड	b r a h m a k u n d:
पुराण	p u r aa n:
अधिवेसन	a dh i v ei s a n
माड़ियों	m aa d i y oo n
रासानिक	r aa s aa n i k 
उपाय	u p aa y 
स्थगन	s th a g a n
गाँधी	g aa n dh ii
मिशाल	m i sh aa l
नर्स	n a r s
एवं	ei v a m
पितृसत्तात्मक	p a t i rx s a t a t m a k
फॉस्फेट	ph aa s ph ei t 
कहवतें	k a h a v a t ei n
गनगौर	g a n g au r 
पड़ना	p a d n aa
दीपावली	d ii p aa v a l ii
चलाते	ch a l aa t ei
कराची	k a r aa ch ii
छपता	chh a p t aa 
थाईलैंड	th ai l ai n d:
बूढ़ा	b uu d:h aa 
आना	aa n aa
कारगार	k aa r g aa r 
ड्रमों	d r a m oo n
वामपंथी	v aa m p a n th ii
अंतस्थापित	a n t a s th aa p i t
सम्मानपूर्वक	s a m m aa n p uu r v a k
अपरिचित	a p a r i ch i t 
महा	m a h aa
कराया	k a r aa y aa
क्लार्क	k l aa r k
त्यौहार	t y au h aa r
भविष्य	bh a v i shh y a
विद्यार्थियों	v i d y aa r th i y oo n
दीवानी	d ii v aa n ii
परीक्षाओं	p a r ii k shh aa oo n
नहाता	n a h aa t aa
आपन	aa p a n
छपवा	chh a p v aa 
भगाने	bh a g aa n ei
प्रबलता	p r a b a l t aa 
एट	ai t:
रंगापुर	r a n g aa p u r 
पुनरीक्षण	p u n a r ii k shh a n: 
एओ	ei oo
धकिना	dh a k i n aa
भगाना	bh a g aa n aa
बल्लेबाजी	b a l l ei b aa j ii 
मालदीव	m aa l d ii v 
एक	ei k
स्थायी	s th aa y ii
आत्मविश्र्वासी	aa t m a v i sh v aa s 
ब्लेस्ड	b l ei s d:
सम्मान	s a m m aa n
बनना	b a n a n aa
क्रांतिकारी	k r aa n t i k aa r ii
माइन्ड्स	m aa i n d: s
मिशन	m i sh a n
संतोष	s a n t oo sh
चूका	ch uu k aa
बचपने	b a ch p a n ei
निशक्त	n i sh a k t 
कियाः	k i y aa
एस	ei s
एड्सइम्यून	ei s a m d y oo n
डिपार्टमेंट	d i p aa r t: m ei n t:
खिड़कियाँ	kh i d k i y aa n
विभाजन	v i bh aa j a n
भागता	bh aa g t aa
होशियार	h oo sh i y aa r
एफ	ai ph
प्रलेखन	p r a l ei kh a n 
एन	ei n 
माँग	m aa n g 
एम	ei m 
बल्ब	b a l b
असंख्य	a s a n kh y a
गवाहों	g a v aa h oo n
म्यूंग	m y oo n g
उपपत्नी	uu p a t t n ii
चलें	ch a l ei n
भ्रूणों	bh r uu n: oo n
संप्रदाय	s a m p r a d aa y 
अजीत	a j ii t
एकड़ों	ei k d: oo n
सूचकांक	s uu ch a k aa n k
उलझन	u l jh a n
गद्दी	g a d d ii
अजीम	a j ii m
ईसाई	ii s aa ii
अजीब	a j ii b 
अत्मविश्वास	aa t m v i sh v aa s 
खाता	kh aa t aa
सैनिटेशन	s ai n i t ei sh a n
यहां	y a h aa n
सितारा	s i t aa r aa
दैर्ध्य	d ai r dh y 
यहाँ	y a h aa n
कैंसर	k ai n s a r 
रविदासीया	r a v i d aa s ii y aa
प्रस्तुति	p r a s t u t i
प्रश्नोत्तरी	p r a sh n oo t t a r ii 
